pid	region	time	value
1	hpc	1153	0.271
1	hpc	1154	0.615
1	hpc	1155	0.445
1	hpc	1156	0.763
1	hpc	1157	0.165
1	hpc	1158	0.75
1	hpc	1159	0.518
1	hpc	1160	0.829
1	hpc	1161	0.713
1	hpc	1162	0.699
1	hpc	1163	0.822
1	hpc	1164	0.852
1	hpc	1165	0.734
1	hpc	1166	0.151
1	hpc	1167	0.537
1	hpc	1168	0.429
1	hpc	1169	0.494
1	hpc	1170	0.757
1	hpc	1171	0.671
1	hpc	1172	0.47
1	hpc	1173	0.034
1	hpc	1174	0.326
1	hpc	1175	0.975
1	hpc	1176	0.695
1	hpc	1177	0.128
1	hpc	1178	0.162
1	hpc	1179	0.578
1	hpc	1180	0.455
1	hpc	1181	0.459
1	hpc	1182	0.233
1	hpc	1183	0.751
1	hpc	1184	0.961
1	hpc	1185	0.319
1	hpc	1186	0.164
1	hpc	1187	0.372
1	hpc	1188	0.99
1	hpc	1189	0.874
1	hpc	1190	0.501
1	hpc	1191	0.452
1	hpc	1192	0.081
1	hpc	1193	0.646
1	hpc	1194	0.609
1	hpc	1195	0.13
1	hpc	1196	0.964
1	hpc	1197	0.221
1	hpc	1198	0.457
1	hpc	1199	0.246
1	hpc	1200	0.408
1	hpc	1201	0.202
1	hpc	1202	0.392
1	hpc	1203	0.821
1	hpc	1204	0.697
1	hpc	1205	0.408
1	hpc	1206	0.625
1	hpc	1207	0.339
1	hpc	1208	0.712
1	hpc	1209	0.623
1	hpc	1210	0.359
1	hpc	1211	0.795
1	hpc	1212	0.656
1	hpc	1213	0.134
1	hpc	1214	0.363
1	hpc	1215	0.684
1	hpc	1216	0.732
1	hpc	1217	0.154
1	hpc	1218	0.41
1	hpc	1219	0.876
1	hpc	1220	0.909
1	hpc	1221	0.314
1	hpc	1222	0.731
1	hpc	1223	0.979
1	hpc	1224	0.859
1	hpc	1225	0.467
1	hpc	1226	0.509
1	hpc	1227	0.781
1	hpc	1228	0.507
1	hpc	1229	0.663
1	hpc	1230	0.666
1	hpc	1231	0.149
1	hpc	1232	0.93
1	hpc	1233	0.896
1	hpc	1234	0.522
1	hpc	1235	0.376
1	hpc	1236	0.386
1	hpc	1237	0.553
1	hpc	1238	0.901
1	hpc	1239	0.388
1	hpc	1240	0.401
1	hpc	1241	0.567
1	hpc	1242	0.869
1	hpc	1243	0.57
1	hpc	1244	0.84
1	hpc	1245	0.872
1	hpc	1246	0.651
1	hpc	1247	0.712
1	hpc	1248	0.442
1	hpc	1249	0.479
1	hpc	1250	0.859
1	hpc	1251	0.833
1	hpc	1252	0.897
1	hpc	1253	0.229
1	hpc	1254	0.277
1	hpc	1255	0.1
1	hpc	1256	0.773
1	hpc	1257	0.007
1	hpc	1258	0.727
1	hpc	1259	0.54
1	hpc	1260	0.135
1	mpfc	1	0.818
1	mpfc	2	0.353
1	mpfc	3	0.044
1	mpfc	4	0.743
1	mpfc	5	0.636
1	mpfc	6	0.119
1	mpfc	7	0.462
1	mpfc	8	0.487
1	mpfc	9	0.703
1	mpfc	10	0.834
1	mpfc	11	0.167
1	mpfc	12	0.96
1	mpfc	13	0.849
1	mpfc	14	0.595
1	mpfc	15	0.97
1	mpfc	16	0.287
1	mpfc	17	0.029
1	mpfc	18	0.327
1	mpfc	19	0.509
1	mpfc	20	0.572
1	mpfc	21	0.781
1	mpfc	22	0.976
1	mpfc	23	0.745
1	mpfc	24	0.901
1	mpfc	25	0.083
1	mpfc	26	0.185
1	mpfc	27	0.687
1	mpfc	28	0.542
1	mpfc	29	0.002
1	mpfc	30	0.964
1	mpfc	31	0.956
1	mpfc	32	0.719
1	mpfc	33	0.4
1	mpfc	34	0.411
1	mpfc	35	0.069
1	mpfc	36	0.198
1	mpfc	37	0.019
1	mpfc	38	0.177
1	mpfc	39	0.345
1	mpfc	40	0.556
1	mpfc	41	0.34
1	mpfc	42	0.234
1	mpfc	43	0.137
1	mpfc	44	0.677
1	mpfc	45	0.037
1	mpfc	46	0.648
1	mpfc	47	0.727
1	mpfc	48	0.493
1	mpfc	49	0.4
1	mpfc	50	0.381
1	mpfc	51	0.314
1	mpfc	52	0.057
1	mpfc	53	0.933
1	mpfc	54	0.567
1	mpfc	55	0.183
1	mpfc	56	0.215
1	mpfc	57	0.392
1	mpfc	58	0.409
1	mpfc	59	0.243
1	mpfc	60	0.757
1	mpfc	61	0.713
1	mpfc	62	0.202
1	mpfc	63	0.067
1	mpfc	64	0.356
1	mpfc	65	0.438
1	mpfc	66	0.997
1	mpfc	67	0.966
1	mpfc	68	0.159
1	mpfc	69	0.473
1	mpfc	70	0.325
1	mpfc	71	0.775
1	mpfc	72	0.684
1	mpfc	73	0.912
1	mpfc	74	0.092
1	mpfc	75	0.551
1	mpfc	76	0.882
1	mpfc	77	0.629
1	mpfc	78	0.02
1	mpfc	79	0.501
1	mpfc	80	0.446
1	mpfc	81	0.303
1	mpfc	82	0.804
1	mpfc	83	0.223
1	mpfc	84	0.58
1	mpfc	85	0.69
1	mpfc	86	0.269
1	mpfc	87	0.709
1	mpfc	88	0.969
1	mpfc	89	0.903
1	mpfc	90	0.426
1	mpfc	91	0.65
1	mpfc	92	0.318
1	mpfc	93	0.021
1	mpfc	94	0.904
1	mpfc	95	0.589
1	mpfc	96	0.819
1	mpfc	97	0.242
1	mpfc	98	0.347
1	mpfc	99	0.898
1	mpfc	100	0.929
1	mpfc	101	0.8
1	mpfc	102	0.929
1	mpfc	103	0.351
1	mpfc	104	0.493
1	mpfc	105	0.388
1	mpfc	106	0.18
1	mpfc	107	0.48
1	mpfc	108	0.803
1	mpfc	109	0.422
1	mpfc	110	0.034
1	mpfc	111	0.221
1	mpfc	112	0.66
1	mpfc	113	0.227
1	mpfc	114	0.417
1	mpfc	115	0.11
1	mpfc	116	0.473
1	mpfc	117	0.049
1	mpfc	118	0.858
1	mpfc	119	0.343
1	mpfc	120	0.631
1	mpfc	121	0.767
1	mpfc	122	0.84
1	mpfc	123	0.567
1	mpfc	124	0.306
1	mpfc	125	0.406
1	mpfc	126	0.349
1	mpfc	127	0.509
1	mpfc	128	0.527
1	mpfc	129	0.263
1	mpfc	130	0.072
1	mpfc	131	0.005
1	mpfc	132	0.65
1	mpfc	133	0.308
1	mpfc	134	0.908
1	mpfc	135	0.968
1	mpfc	136	0.317
1	mpfc	137	0.094
1	mpfc	138	0.439
1	mpfc	139	0.587
1	mpfc	140	0.481
1	mpfc	141	0.624
1	mpfc	142	0.845
1	mpfc	143	0.453
1	mpfc	144	0.671
1	mpfc	145	0.585
1	mpfc	146	0.16
1	mpfc	147	0.557
1	mpfc	148	0.108
1	mpfc	149	0.382
1	mpfc	150	0.254
1	mpfc	151	0.294
1	mpfc	152	0.841
1	mpfc	153	0.756
1	mpfc	154	0.69
1	mpfc	155	0.066
1	mpfc	156	0.173
1	mpfc	157	0.114
1	mpfc	158	0.505
1	mpfc	159	0.184
1	mpfc	160	0.061
1	mpfc	161	0.461
1	mpfc	162	0.593
1	mpfc	163	0.093
1	mpfc	164	0.517
1	mpfc	165	0.163
1	mpfc	166	0.566
1	mpfc	167	0.005
1	mpfc	168	0.634
1	mpfc	169	0.342
1	mpfc	170	0.344
1	mpfc	171	0.148
1	mpfc	172	0.794
1	mpfc	173	0.222
1	mpfc	174	0.601
1	mpfc	175	0.615
1	mpfc	176	0.236
1	mpfc	177	0.864
1	mpfc	178	0.441
1	mpfc	179	0.845
1	mpfc	180	0.308
1	mpfc	181	0.456
1	mpfc	182	0.275
1	mpfc	183	0.846
1	mpfc	184	0.531
1	mpfc	185	0.442
1	mpfc	186	0.326
1	mpfc	187	0.539
1	mpfc	188	0.672
1	mpfc	189	0.277
1	mpfc	190	0.409
1	mpfc	191	0.196
1	mpfc	192	0.192
1	mpfc	193	0.228
1	mpfc	194	0.059
1	mpfc	195	0.55
1	mpfc	196	0.828
1	mpfc	197	0.604
1	mpfc	198	0.404
1	mpfc	199	0.832
1	mpfc	200	0.999
1	mpfc	201	0.845
1	mpfc	202	0.454
1	mpfc	203	0.804
1	mpfc	204	0.669
1	mpfc	205	0.28
1	mpfc	206	0.655
1	mpfc	207	0.983
1	mpfc	208	0.808
1	mpfc	209	0.693
1	mpfc	210	0.643
1	mpfc	211	0.939
1	mpfc	212	0.561
1	mpfc	213	0.882
1	mpfc	214	0.3
1	mpfc	215	0.166
1	mpfc	216	0.281
1	mpfc	217	0.395
1	mpfc	218	0.296
1	mpfc	219	0.441
1	mpfc	220	0.574
1	mpfc	221	0.162
1	mpfc	222	0.953
1	mpfc	223	0.257
1	mpfc	224	0.975
1	mpfc	225	0.65
1	mpfc	226	0.093
1	mpfc	227	0.245
1	mpfc	228	0.775
1	mpfc	229	0.039
1	mpfc	230	0.5
1	mpfc	231	0.854
1	mpfc	232	0.755
1	mpfc	233	0.405
1	mpfc	234	0.661
1	mpfc	235	0.553
1	mpfc	236	0.531
1	mpfc	237	0.698
1	mpfc	238	0.515
1	mpfc	239	0.332
1	mpfc	240	0.409
1	mpfc	241	0.297
1	mpfc	242	0.229
1	mpfc	243	0.193
1	mpfc	244	0.608
1	mpfc	245	0.53
1	mpfc	246	0.194
1	mpfc	247	0.699
1	mpfc	248	0.738
1	mpfc	249	0.399
1	mpfc	250	0.692
1	mpfc	251	0.86
1	mpfc	252	0.826
1	mpfc	253	0.187
1	mpfc	254	0.44
1	mpfc	255	0.993
1	mpfc	256	0.624
1	mpfc	257	0.687
1	mpfc	258	0.616
1	mpfc	259	0.336
1	mpfc	260	0.481
1	mpfc	261	0.346
1	mpfc	262	0.405
1	mpfc	263	0.786
1	mpfc	264	0.485
1	mpfc	265	0.901
1	mpfc	266	0.032
1	mpfc	267	0.749
1	mpfc	268	0.723
1	mpfc	269	0.931
1	mpfc	270	0.209
1	mpfc	271	0.507
1	mpfc	272	0.261
1	mpfc	273	0.734
1	mpfc	274	0.674
1	mpfc	275	0.289
1	mpfc	276	0.219
1	mpfc	277	0.396
1	mpfc	278	0.981
1	mpfc	279	0.716
1	mpfc	280	0.604
1	mpfc	281	0.926
1	mpfc	282	0.541
1	mpfc	283	0.262
1	mpfc	284	0.178
1	mpfc	285	0.549
1	mpfc	286	0.339
1	mpfc	287	0.209
1	mpfc	288	0.506
1	mpfc	289	0.545
1	mpfc	290	0.066
1	mpfc	291	0.222
1	mpfc	292	0.451
1	mpfc	293	0.793
1	mpfc	294	0.049
1	mpfc	295	0.768
1	mpfc	296	0.15
1	mpfc	297	0.391
1	mpfc	298	0.672
1	mpfc	299	0.305
1	mpfc	300	0.448
1	mpfc	301	0.815
1	mpfc	302	0.576
1	mpfc	303	0.371
1	mpfc	304	0.862
1	mpfc	305	0.551
1	mpfc	306	0.954
1	mpfc	307	0.332
1	mpfc	308	0.372
1	mpfc	309	0.747
1	mpfc	310	0.456
1	mpfc	311	0.838
1	mpfc	312	0.494
1	mpfc	313	0.549
1	mpfc	314	0.713
1	mpfc	315	0.194
1	mpfc	316	0.561
1	mpfc	317	0.478
1	mpfc	318	0.971
1	mpfc	319	0.902
1	mpfc	320	0.647
1	mpfc	321	0.143
1	mpfc	322	0.242
1	mpfc	323	0.564
1	mpfc	324	0.241
1	mpfc	325	0.731
1	mpfc	326	0.524
1	mpfc	327	0.218
1	mpfc	328	0.647
1	mpfc	329	0.49
1	mpfc	330	0.39
1	mpfc	331	0.121
1	mpfc	332	0.936
1	mpfc	333	0.933
1	mpfc	334	0.215
1	mpfc	335	0.354
1	mpfc	336	0.031
1	mpfc	337	0.491
1	mpfc	338	0.573
1	mpfc	339	0.078
1	mpfc	340	0.5
1	mpfc	341	0.728
1	mpfc	342	0.608
1	mpfc	343	0.555
1	mpfc	344	0.14
1	mpfc	345	0.546
1	mpfc	346	0.875
1	mpfc	347	0.682
1	mpfc	348	0.277
1	mpfc	349	0.105
1	mpfc	350	0.968
1	mpfc	351	0.556
1	mpfc	352	0.081
1	mpfc	353	0.503
1	mpfc	354	0.048
1	mpfc	355	0.998
1	mpfc	356	0.36
1	mpfc	357	0.339
1	mpfc	358	0.004
1	mpfc	359	0.814
1	mpfc	360	0.466
1	mpfc	361	0.324
1	mpfc	362	0.835
1	mpfc	363	0.501
1	mpfc	364	0.174
1	mpfc	365	0.269
1	mpfc	366	0.614
1	mpfc	367	0.096
1	mpfc	368	0.122
1	mpfc	369	0.138
1	mpfc	370	0.943
1	mpfc	371	0.871
1	mpfc	372	0.269
1	mpfc	373	0.199
1	mpfc	374	0.538
1	mpfc	375	0.193
1	mpfc	376	0.872
1	mpfc	377	0.82
1	mpfc	378	0.533
1	mpfc	379	0.983
1	mpfc	380	0.851
1	mpfc	381	0.576
1	mpfc	382	0.759
1	mpfc	383	0.898
1	mpfc	384	0.656
1	mpfc	385	0.777
1	mpfc	386	0.536
1	mpfc	387	0.193
1	mpfc	388	0.517
1	mpfc	389	0.017
1	mpfc	390	0.575
1	mpfc	391	0.348
1	mpfc	392	0.622
1	mpfc	393	0.735
1	mpfc	394	0.129
1	mpfc	395	0.5
1	mpfc	396	0.266
1	mpfc	397	0.416
1	mpfc	398	0.431
1	mpfc	399	0.177
1	mpfc	400	0.815
1	mpfc	401	0.189
1	mpfc	402	0.503
1	mpfc	403	0.672
1	mpfc	404	0.958
1	mpfc	405	0.409
1	mpfc	406	0.506
1	mpfc	407	0.406
1	mpfc	408	0.72
1	mpfc	409	0.284
1	mpfc	410	0.696
1	mpfc	411	0.38
1	mpfc	412	0.767
1	mpfc	413	0.042
1	mpfc	414	0.29
1	mpfc	415	0.97
1	mpfc	416	0.078
1	mpfc	417	0.51
1	mpfc	418	0.005
1	mpfc	419	0.073
1	mpfc	420	0.912
1	mpfc	421	0.469
1	mpfc	422	0.343
1	mpfc	423	0.268
1	mpfc	424	0.86
1	mpfc	425	0.125
1	mpfc	426	0.765
1	mpfc	427	0.454
1	mpfc	428	0.162
1	mpfc	429	0.119
1	mpfc	430	0.779
1	mpfc	431	0.838
1	mpfc	432	0.326
1	mpfc	433	0.262
1	mpfc	434	0.873
1	mpfc	435	0.985
1	mpfc	436	0.001
1	mpfc	437	0.602
1	mpfc	438	0.83
1	mpfc	439	0.348
1	mpfc	440	0.551
1	mpfc	441	0.952
1	mpfc	442	0.07
1	mpfc	443	0.215
1	mpfc	444	0.268
1	mpfc	445	0.683
1	mpfc	446	0.682
1	mpfc	447	0.483
1	mpfc	448	0.534
1	mpfc	449	0.319
1	mpfc	450	0.467
1	mpfc	451	0.252
1	mpfc	452	0.438
1	mpfc	453	0.517
1	mpfc	454	0.087
1	mpfc	455	0.342
1	mpfc	456	0.061
1	mpfc	457	0.818
1	mpfc	458	0.203
1	mpfc	459	0.973
1	mpfc	460	0.126
1	mpfc	461	0.098
1	mpfc	462	0.182
1	mpfc	463	0.091
1	mpfc	464	0.622
1	mpfc	465	0.935
1	mpfc	466	0.766
1	mpfc	467	0.501
1	mpfc	468	0.764
1	mpfc	469	0.42
1	mpfc	470	0.261
1	mpfc	471	0.535
1	mpfc	472	0.882
1	mpfc	473	0.627
1	mpfc	474	0.506
1	mpfc	475	0.498
1	mpfc	476	0.976
1	mpfc	477	0.742
1	mpfc	478	0.302
1	mpfc	479	0.451
1	mpfc	480	0.482
1	mpfc	481	0.571
1	mpfc	482	0.151
1	mpfc	483	0.001
1	mpfc	484	0.816
1	mpfc	485	0.031
1	mpfc	486	0.326
1	mpfc	487	0.101
1	mpfc	488	0.498
1	mpfc	489	0.602
1	mpfc	490	0.568
1	mpfc	491	0.823
1	mpfc	492	0.019
1	mpfc	493	0.23
1	mpfc	494	0.614
1	mpfc	495	0.02
1	mpfc	496	0.74
1	mpfc	497	0.327
1	mpfc	498	0.681
1	mpfc	499	0.883
1	mpfc	500	0.801
1	mpfc	501	0.571
1	mpfc	502	0.891
1	mpfc	503	0.751
1	mpfc	504	0.559
1	mpfc	505	0.134
1	mpfc	506	0.942
1	mpfc	507	0.012
1	mpfc	508	0.482
1	mpfc	509	0.527
1	mpfc	510	0.056
1	mpfc	511	0.027
1	mpfc	512	0.647
1	mpfc	513	0.384
1	mpfc	514	0.479
1	mpfc	515	0.398
1	mpfc	516	0.855
1	mpfc	517	0.392
1	mpfc	518	0.878
1	mpfc	519	0.266
1	mpfc	520	0.968
1	mpfc	521	0.409
1	mpfc	522	0.364
1	mpfc	523	0.613
1	mpfc	524	0.165
1	mpfc	525	0.489
1	mpfc	526	0.877
1	mpfc	527	0.256
1	mpfc	528	0.565
1	mpfc	529	0.92
1	mpfc	530	0.587
1	mpfc	531	0.896
1	mpfc	532	0.337
1	mpfc	533	0.495
1	mpfc	534	0.313
1	mpfc	535	0.778
1	mpfc	536	0.428
1	mpfc	537	0.157
1	mpfc	538	0.939
1	mpfc	539	0.329
1	mpfc	540	0.3
1	mpfc	541	0.684
1	mpfc	542	0.24
1	mpfc	543	0.754
1	mpfc	544	0.274
1	mpfc	545	0.464
1	mpfc	546	0.453
1	mpfc	547	0.883
1	mpfc	548	0.604
1	mpfc	549	0.699
1	mpfc	550	0.385
1	mpfc	551	0.779
1	mpfc	552	0.644
1	mpfc	553	0.077
1	mpfc	554	0.366
1	mpfc	555	0.787
1	mpfc	556	0.367
1	mpfc	557	0.322
1	mpfc	558	0.927
1	mpfc	559	0.02
1	mpfc	560	0.246
1	mpfc	561	0.08
1	mpfc	562	0.253
1	mpfc	563	0.511
1	mpfc	564	0.924
1	mpfc	565	0.905
1	mpfc	566	0.772
1	mpfc	567	0.903
1	mpfc	568	0.916
1	mpfc	569	0.679
1	mpfc	570	0.722
1	mpfc	571	0.728
1	mpfc	572	0.22
1	mpfc	573	0.892
1	mpfc	574	0.893
1	mpfc	575	0.843
1	mpfc	576	0.163
1	mpfc	577	0.702
1	mpfc	578	0.869
1	mpfc	579	0.413
1	mpfc	580	0.942
1	mpfc	581	0.961
1	mpfc	582	0.634
1	mpfc	583	0.712
1	mpfc	584	0.545
1	mpfc	585	0.745
1	mpfc	586	0.035
1	mpfc	587	0.465
1	mpfc	588	0.821
1	mpfc	589	0.344
1	mpfc	590	0.912
1	mpfc	591	0.094
1	mpfc	592	0.043
1	mpfc	593	0.225
1	mpfc	594	0.512
1	mpfc	595	0.969
1	mpfc	596	0.026
1	mpfc	597	0.509
1	mpfc	598	0.512
1	mpfc	599	0.922
1	mpfc	600	0.118
1	mpfc	601	0.552
1	mpfc	602	0.386
1	mpfc	603	0.524
1	mpfc	604	0.908
1	mpfc	605	0.991
1	mpfc	606	0.685
1	mpfc	607	0.496
1	mpfc	608	0.874
1	mpfc	609	0.867
1	mpfc	610	0.956
1	mpfc	611	0.283
1	mpfc	612	0.145
1	mpfc	613	0.388
1	mpfc	614	0.13
1	mpfc	615	0.003
1	mpfc	616	0.094
1	mpfc	617	0.41
1	mpfc	618	0.532
1	mpfc	619	0.819
1	mpfc	620	0.431
1	mpfc	621	0.694
1	mpfc	622	0.42
1	mpfc	623	0.534
1	mpfc	624	0.285
1	mpfc	625	0.799
1	mpfc	626	0.751
1	mpfc	627	0.53
1	mpfc	628	0.094
1	mpfc	629	0.085
1	mpfc	630	0.58
1	mpfc	631	0.35
1	mpfc	632	0.444
1	mpfc	633	0.032
1	mpfc	634	0.14
1	mpfc	635	0.893
1	mpfc	636	0.847
1	mpfc	637	0.362
1	mpfc	638	0.595
1	mpfc	639	0.762
1	mpfc	640	0.748
1	mpfc	641	0.943
1	mpfc	642	0.895
1	mpfc	643	0.255
1	mpfc	644	0.812
1	mpfc	645	0.206
1	mpfc	646	0.284
1	mpfc	647	0.894
1	mpfc	648	0.351
1	mpfc	649	0.716
1	mpfc	650	0.313
1	mpfc	651	0.174
1	mpfc	652	0.34
1	mpfc	653	0.169
1	mpfc	654	0.081
1	mpfc	655	0.214
1	mpfc	656	0.729
1	mpfc	657	0.966
1	mpfc	658	0.39
1	mpfc	659	0.435
1	mpfc	660	0.16
1	mpfc	661	0.502
1	mpfc	662	0.187
1	mpfc	663	0.557
1	mpfc	664	0.837
1	mpfc	665	0.892
1	mpfc	666	0.906
1	mpfc	667	0.989
1	mpfc	668	0.334
1	mpfc	669	0.469
1	mpfc	670	0.523
1	mpfc	671	0.813
1	mpfc	672	0.21
1	mpfc	673	0.199
1	mpfc	674	0.255
1	mpfc	675	0.729
1	mpfc	676	0.203
1	mpfc	677	0.215
1	mpfc	678	0.381
1	mpfc	679	0.479
1	mpfc	680	0.043
1	mpfc	681	0.665
1	mpfc	682	0.937
1	mpfc	683	0.044
1	mpfc	684	0.161
1	mpfc	685	0.814
1	mpfc	686	0.966
1	mpfc	687	0.855
1	mpfc	688	0.521
1	mpfc	689	0.378
1	mpfc	690	0.286
1	mpfc	691	0.467
1	mpfc	692	0.017
1	mpfc	693	0.291
1	mpfc	694	0.23
1	mpfc	695	0.204
1	mpfc	696	0.555
1	mpfc	697	0.301
1	mpfc	698	0.198
1	mpfc	699	0.083
1	mpfc	700	0.619
1	mpfc	701	0.203
1	mpfc	702	0.166
1	mpfc	703	0.892
1	mpfc	704	0.779
1	mpfc	705	0.983
1	mpfc	706	0.486
1	mpfc	707	0.886
1	mpfc	708	0.991
1	mpfc	709	0.911
1	mpfc	710	0.763
1	mpfc	711	0.868
1	mpfc	712	0.817
1	mpfc	713	0.157
1	mpfc	714	0.259
1	mpfc	715	0.773
1	mpfc	716	0.503
1	mpfc	717	0.763
1	mpfc	718	0.421
1	mpfc	719	0.697
1	mpfc	720	0.857
1	mpfc	721	0.466
1	mpfc	722	0.88
1	mpfc	723	0.579
1	mpfc	724	0.33
1	mpfc	725	0.023
1	mpfc	726	0.453
1	mpfc	727	0.166
1	mpfc	728	0.972
1	mpfc	729	0.603
1	mpfc	730	0.421
1	mpfc	731	0.261
1	mpfc	732	0.821
1	mpfc	733	0.388
1	mpfc	734	0.718
1	mpfc	735	0.021
1	mpfc	736	0.56
1	mpfc	737	0.855
1	mpfc	738	0.059
1	mpfc	739	0.4
1	mpfc	740	0.151
1	mpfc	741	0.497
1	mpfc	742	0.624
1	mpfc	743	0.481
1	mpfc	744	0.582
1	mpfc	745	0.868
1	mpfc	746	0.761
1	mpfc	747	0.88
1	mpfc	748	0.883
1	mpfc	749	0.52
1	mpfc	750	0.244
1	mpfc	751	0.644
1	mpfc	752	0.66
1	mpfc	753	0.324
1	mpfc	754	0.017
1	mpfc	755	0.823
1	mpfc	756	0.427
1	mpfc	757	0.124
1	mpfc	758	0.796
1	mpfc	759	0.534
1	mpfc	760	0.884
1	mpfc	761	0.627
1	mpfc	762	0.073
1	mpfc	763	0.866
1	mpfc	764	0.623
1	mpfc	765	0.657
1	mpfc	766	0.099
1	mpfc	767	0.737
1	mpfc	768	0.155
1	mpfc	769	0.301
1	mpfc	770	0.878
1	mpfc	771	0.846
1	mpfc	772	0.558
1	mpfc	773	0.644
1	mpfc	774	0.869
1	mpfc	775	0.024
1	mpfc	776	0.369
1	mpfc	777	0.282
1	mpfc	778	0.147
1	mpfc	779	0.98
1	mpfc	780	0.754
1	mpfc	781	0.856
1	mpfc	782	0.487
1	mpfc	783	0.223
1	mpfc	784	0.006
1	mpfc	785	0.462
1	mpfc	786	0.443
1	mpfc	787	0.748
1	mpfc	788	0.631
1	mpfc	789	0.519
1	mpfc	790	0.228
1	mpfc	791	0.189
1	mpfc	792	0.644
1	mpfc	793	0.867
1	mpfc	794	0.837
1	mpfc	795	0.825
1	mpfc	796	0.612
1	mpfc	797	0.224
1	mpfc	798	0.014
1	mpfc	799	0.609
1	mpfc	800	0.194
1	mpfc	801	0.422
1	mpfc	802	0.06
1	mpfc	803	0.002
1	mpfc	804	0.537
1	mpfc	805	0.04
1	mpfc	806	0.228
1	mpfc	807	0.059
1	mpfc	808	0.198
1	mpfc	809	0.103
1	mpfc	810	0.974
1	mpfc	811	0.965
1	mpfc	812	0.946
1	mpfc	813	0.534
1	mpfc	814	0.569
1	mpfc	815	0.635
1	mpfc	816	0.357
1	mpfc	817	0.671
1	mpfc	818	0.059
1	mpfc	819	0.928
1	mpfc	820	0.813
1	mpfc	821	0.12
1	mpfc	822	0.396
1	mpfc	823	0.281
1	mpfc	824	0.367
1	mpfc	825	0.451
1	mpfc	826	0.174
1	mpfc	827	0.644
1	mpfc	828	0.394
1	mpfc	829	0.759
1	mpfc	830	0.908
1	mpfc	831	0.596
1	mpfc	832	0.316
1	mpfc	833	0.443
1	mpfc	834	0.96
1	mpfc	835	0.767
1	mpfc	836	0.808
1	mpfc	837	0.302
1	mpfc	838	0.233
1	mpfc	839	0.259
1	mpfc	840	0.929
1	mpfc	841	0.86
1	mpfc	842	0.741
1	mpfc	843	0.094
1	mpfc	844	0.649
1	mpfc	845	0.152
1	mpfc	846	0.778
1	mpfc	847	0.524
1	mpfc	848	0.21
1	mpfc	849	0.244
1	mpfc	850	0.606
1	mpfc	851	0.524
1	mpfc	852	0.389
1	mpfc	853	0.613
1	mpfc	854	0.077
1	mpfc	855	0.357
1	mpfc	856	0.456
1	mpfc	857	0.364
1	mpfc	858	0.301
1	mpfc	859	0.367
1	mpfc	860	0.687
1	mpfc	861	0.085
1	mpfc	862	0.602
1	mpfc	863	0.737
1	mpfc	864	0.726
1	mpfc	865	0.757
1	mpfc	866	0.157
1	mpfc	867	0.412
1	mpfc	868	0.546
1	mpfc	869	0.417
1	mpfc	870	0.253
1	mpfc	871	0.574
1	mpfc	872	0.522
1	mpfc	873	0.462
1	mpfc	874	0.802
1	mpfc	875	0.007
1	mpfc	876	0.749
1	mpfc	877	0.759
1	mpfc	878	0.815
1	mpfc	879	0.202
1	mpfc	880	0.407
1	mpfc	881	0.022
1	mpfc	882	0.169
1	mpfc	883	0.912
1	mpfc	884	0.186
1	mpfc	885	0.688
1	mpfc	886	0.698
1	mpfc	887	0.552
1	mpfc	888	0.71
1	mpfc	889	0.7
1	mpfc	890	0.991
1	mpfc	891	0.655
1	mpfc	892	0.218
1	mpfc	893	0.677
1	mpfc	894	0.693
1	mpfc	895	0.558
1	mpfc	896	0.567
1	mpfc	897	0.543
1	mpfc	898	0.115
1	mpfc	899	0.004
1	mpfc	900	0.948
1	mpfc	901	0.095
1	mpfc	902	0.527
1	mpfc	903	0.383
1	mpfc	904	0.06
1	mpfc	905	0.135
1	mpfc	906	0.276
1	mpfc	907	0.306
1	mpfc	908	0.101
1	mpfc	909	0.624
1	mpfc	910	0.041
1	mpfc	911	0.938
1	mpfc	912	0.138
1	mpfc	913	0.629
1	mpfc	914	0.843
1	mpfc	915	0.929
1	mpfc	916	0.096
1	mpfc	917	0.907
1	mpfc	918	0.888
1	mpfc	919	0.752
1	mpfc	920	0.133
1	mpfc	921	0.863
1	mpfc	922	0.012
1	mpfc	923	0.445
1	mpfc	924	0.009
1	mpfc	925	0.215
1	mpfc	926	0.153
1	mpfc	927	0.758
1	mpfc	928	0.397
1	mpfc	929	0.006
1	mpfc	930	0.508
1	mpfc	931	0.537
1	mpfc	932	0.743
1	mpfc	933	0.524
1	mpfc	934	0.908
1	mpfc	935	0.568
1	mpfc	936	0.311
1	mpfc	937	0.615
1	mpfc	938	0.088
1	mpfc	939	0.051
1	mpfc	940	0.204
1	mpfc	941	0.5
1	mpfc	942	0.531
1	mpfc	943	0.19
1	mpfc	944	0.22
1	mpfc	945	0.718
1	mpfc	946	0.765
1	mpfc	947	0.593
1	mpfc	948	0.426
1	mpfc	949	0.042
1	mpfc	950	0.104
1	mpfc	951	0.344
1	mpfc	952	0.095
1	mpfc	953	0.508
1	mpfc	954	0.164
1	mpfc	955	0.921
1	mpfc	956	0.486
1	mpfc	957	0.839
1	mpfc	958	0.136
1	mpfc	959	0.634
1	mpfc	960	0.89
1	mpfc	961	0.147
1	mpfc	962	0.876
1	mpfc	963	0.495
1	mpfc	964	0.065
1	mpfc	965	0.263
1	mpfc	966	0.288
1	mpfc	967	0.428
1	mpfc	968	0.429
